Date,Time,I,tempC,DO.meas,atmo.pressure,salinity
02-12-11,0:00:00,0,21,7.093,0.985816,0.2
02-12-11,0:10:00,0,20.99,7.154,0.985816,0.2
02-12-11,0:20:00,0,20.95,7.07,0.985816,0.2
02-12-11,0:30:00,0,20.92,7.039,0.985816,0.2
02-12-11,0:40:00,0,20.9,6.917,0.985816,0.2
02-12-11,0:50:00,0,20.88,7.007,0.985816,0.2
02-12-11,1:00:00,0,20.84,6.964,0.985816,0.2
02-12-11,1:10:00,0,20.81,6.911,0.985816,0.2
02-12-11,1:20:00,0,20.76,6.855,0.985816,0.2
02-12-11,1:30:00,0,20.71,6.801,0.985816,0.2
02-12-11,1:40:00,0,20.68,6.72,0.985816,0.2
02-12-11,1:50:00,0,20.66,6.787,0.985816,0.2
02-12-11,2:00:00,0,20.6,6.677,0.985816,0.2
02-12-11,2:10:00,0,20.56,6.768,0.985816,0.2
02-12-11,2:20:00,0,20.54,6.768,0.985816,0.2
02-12-11,2:30:00,0,20.49,6.683,0.985816,0.2
02-12-11,2:40:00,0,20.46,6.706,0.985816,0.2
02-12-11,2:50:00,0,20.41,6.678,0.985816,0.2
02-12-11,3:00:00,0,20.36,6.656,0.985816,0.2
02-12-11,3:10:00,0,20.34,6.614,0.985816,0.2
02-12-11,3:20:00,0,20.29,6.538,0.985816,0.2
02-12-11,3:30:00,0,20.26,6.569,0.985816,0.2
02-12-11,3:40:00,0,20.21,6.423,0.985816,0.2
02-12-11,3:50:00,0,20.18,6.512,0.985816,0.2
02-12-11,4:00:00,0,20.13,6.497,0.985816,0.2
02-12-11,4:10:00,0,20.08,6.612,0.985816,0.2
02-12-11,4:20:00,0,20.04,6.539,0.985816,0.2
02-12-11,4:30:00,0,20,6.594,0.985816,0.2
02-12-11,4:40:00,0.123624675,19.98,6.543,0.985816,0.2
02-12-11,4:50:00,1.483496106,19.9,6.442,0.985816,0.2
02-12-11,5:00:00,6.30485845,19.89,6.468,0.985816,0.2
02-12-11,5:10:00,16.81295587,19.84,6.464,0.985816,0.2
02-12-11,5:20:00,32.51328965,19.78,6.333,0.985816,0.2
02-12-11,5:30:00,57.36184943,19.72,6.448,0.985816,0.2
02-12-11,5:40:00,100.7541105,19.81,6.395,0.985816,0.2
02-12-11,5:50:00,161.0829522,19.81,6.567,0.985816,0.2
02-12-11,6:00:00,242.0571146,19.78,6.487,0.985816,0.2
02-12-11,6:10:00,338.6079862,19.76,6.553,0.985816,0.2
02-12-11,6:20:00,420.6947707,19.75,6.588,0.985816,0.2
02-12-11,6:30:00,493.0152058,19.71,6.556,0.985816,0.2
02-12-11,6:40:00,565.4592657,19.71,6.533,0.985816,0.2
02-12-11,6:50:00,641.3648164,19.7,6.529,0.985816,0.2
02-12-11,7:00:00,722.2153542,19.69,6.537,0.985816,0.2
02-12-11,7:10:00,810.4833725,19.65,6.447,0.985816,0.2
02-12-11,7:20:00,889.6031648,19.61,6.337,0.985816,0.2
02-12-11,7:30:00,964.6433428,19.6,6.351,0.985816,0.2
02-12-11,7:40:00,1035.851156,19.57,6.363,0.985816,0.2
02-12-11,7:50:00,1103.226604,19.61,6.324,0.985816,0.2
02-12-11,8:00:00,1172.827296,19.66,6.571,0.985816,0.2
02-12-11,8:10:00,1240.944493,19.7,6.547,0.985816,0.2
02-12-11,8:20:00,1311.163308,19.74,6.609,0.985816,0.2
02-12-11,8:30:00,1378.662381,19.83,6.735,0.985816,0.2
02-12-11,8:40:00,1442.823588,19.92,6.916,0.985816,0.2
02-12-11,8:50:00,1506.861169,20.02,6.994,0.985816,0.2
02-12-11,9:00:00,1566.695512,20.11,6.972,0.985816,0.2
02-12-11,9:10:00,1623.439238,20.17,6.983,0.985816,0.2
02-12-11,9:20:00,1684.757078,20.22,6.967,0.985816,0.2
02-12-11,9:30:00,1738.410187,20.27,6.959,0.985816,0.2
02-12-11,9:40:00,1788.72543,20.33,6.962,0.985816,0.2
02-12-11,9:50:00,1836.939053,20.4,6.948,0.985816,0.2
02-12-11,10:00:00,1876.746199,20.51,7.043,0.985816,0.2
02-12-11,10:10:00,1923.970825,20.57,7.082,0.985816,0.2
02-12-11,10:20:00,1963.407096,20.64,7.163,0.985816,0.2
02-12-11,10:30:00,1998.392879,20.73,7.252,0.985816,0.2
02-12-11,10:40:00,2037.087403,20.8,7.378,0.985816,0.2
02-12-11,10:50:00,2067.869947,20.89,7.431,0.985816,0.2
02-12-11,11:00:00,2086.537273,20.99,7.47,0.985816,0.2
02-12-11,11:10:00,2114.352825,21.07,7.528,0.985816,0.2
02-12-11,11:20:00,2134.998146,21.16,7.605,0.985816,0.2
02-12-11,11:30:00,2138.706886,21.26,7.587,0.985816,0.2
02-12-11,11:40:00,2161.330202,21.36,7.669,0.985816,0.2
02-12-11,11:50:00,2171.096551,21.43,7.625,0.985816,0.2
02-12-11,12:00:00,2176.041538,21.53,7.669,0.985816,0.2
02-12-11,12:10:00,2180.8629,21.65,7.697,0.985816,0.2
02-12-11,12:20:00,2173.074546,21.75,7.698,0.985816,0.2
02-12-11,12:30:00,2186.302386,21.84,7.685,0.985816,0.2
02-12-11,12:40:00,2171.3438,22,7.707,0.985816,0.2
02-12-11,12:50:00,2166.769687,22.09,7.632,0.985816,0.2
02-12-11,13:00:00,2147.731487,22.23,7.628,0.985816,0.2
02-12-11,13:10:00,2135.12177,22.29,7.625,0.985816,0.2
02-12-11,13:20:00,2119.297812,22.38,7.604,0.985816,0.2
02-12-11,13:30:00,2107.182594,22.54,7.908,0.985816,0.2
02-12-11,13:40:00,2083.446656,22.63,7.962,0.985816,0.2
02-12-11,13:50:00,2044.257634,22.73,8.109,0.985816,0.2
02-12-11,14:00:00,2006.428483,22.84,8.144,0.985816,0.2
02-12-11,14:10:00,1986.277661,22.96,8.127,0.985816,0.2
02-12-11,14:20:00,1940.907405,23.08,8.208,0.985816,0.2
02-12-11,14:30:00,1907.652367,23.17,8.156,0.985816,0.2
02-12-11,14:40:00,1857.460749,23.21,8.313,0.985816,0.2
02-12-11,14:50:00,1820.126097,23.3,8.408,0.985816,0.2
02-12-11,15:00:00,1767.338361,23.38,8.303,0.985816,0.2
02-12-11,15:10:00,1716.652244,23.43,8.371,0.985816,0.2
02-12-11,15:20:00,1667.696872,23.47,8.374,0.985816,0.2
02-12-11,15:30:00,1602.175794,23.52,8.412,0.985816,0.2
02-12-11,15:40:00,1544.566696,23.55,8.444,0.985816,0.2
