Date,Time,I,tempC,DO.meas,atmo.pressure,salinity
01-12-11,16:30:00,1162.07195,22.6,7.958,0.985816,0.2
01-12-11,16:40:00,1254.914081,22.51,7.947,0.985816,0.2
01-12-11,16:50:00,1096.798121,22.46,7.892,0.985816,0.2
01-12-11,17:00:00,819.5079738,22.44,7.88,0.985816,0.2
01-12-11,17:10:00,990.2336506,22.36,7.876,0.985816,0.2
01-12-11,17:20:00,614.2910125,22.27,7.909,0.985816,0.2
01-12-11,17:30:00,851.2795154,22.22,7.908,0.985816,0.2
01-12-11,17:40:00,770.4289776,22.16,7.882,0.985816,0.2
01-12-11,17:50:00,675.6088515,22.14,7.897,0.985816,0.2
01-12-11,18:00:00,548.8935592,22.09,7.816,0.985816,0.2
01-12-11,18:10:00,534.5530968,22.05,7.773,0.985816,0.2
01-12-11,18:20:00,417.4805291,21.95,7.73,0.985816,0.2
01-12-11,18:30:00,217.8266782,21.89,7.767,0.985816,0.2
01-12-11,18:40:00,81.22141179,21.84,7.718,0.985816,0.2
01-12-11,18:50:00,61.81233774,21.85,7.757,0.985816,0.2
01-12-11,19:00:00,50.31524292,21.78,7.688,0.985816,0.2
01-12-11,19:10:00,35.85115589,21.76,7.653,0.985816,0.2
01-12-11,19:20:00,21.01619483,21.77,7.622,0.985816,0.2
01-12-11,19:30:00,8.900976635,21.72,7.539,0.985816,0.2
01-12-11,19:40:00,2.596118185,21.7,7.5,0.985816,0.2
01-12-11,19:50:00,0.370874026,21.68,7.526,0.985816,0.2
01-12-11,20:00:00,0,21.62,7.463,0.985816,0.2
01-12-11,20:10:00,0,21.6,7.441,0.985816,0.2
01-12-11,20:20:00,0,21.56,7.441,0.985816,0.2
01-12-11,20:30:00,0,21.54,7.378,0.985816,0.2
01-12-11,20:40:00,0,21.49,7.365,0.985816,0.2
01-12-11,20:50:00,0,21.44,7.341,0.985816,0.2
01-12-11,21:00:00,0,21.45,7.505,0.985816,0.2
01-12-11,21:10:00,0,21.39,7.482,0.985816,0.2
01-12-11,21:20:00,0,21.36,7.455,0.985816,0.2
01-12-11,21:30:00,0,21.32,7.354,0.985816,0.2
01-12-11,21:40:00,0,21.32,7.42,0.985816,0.2
01-12-11,21:50:00,0,21.34,7.444,0.985816,0.2
01-12-11,22:00:00,0,21.28,7.357,0.985816,0.2
01-12-11,22:10:00,0,21.27,7.367,0.985816,0.2
01-12-11,22:20:00,0,21.26,7.321,0.985816,0.2
01-12-11,22:30:00,0,21.25,7.286,0.985816,0.2
01-12-11,22:40:00,0,21.21,7.267,0.985816,0.2
01-12-11,22:50:00,0,21.17,7.238,0.985816,0.2
01-12-11,23:00:00,0,21.16,7.275,0.985816,0.2
01-12-11,23:10:00,0,21.14,7.22,0.985816,0.2
01-12-11,23:20:00,0,21.11,7.082,0.985816,0.2
01-12-11,23:30:00,0,21.09,7.1,0.985816,0.2
01-12-11,23:40:00,0,21.06,7.153,0.985816,0.2
01-12-11,23:50:00,0,21.03,7.185,0.985816,0.2
